docno,current_document,round_no,query_id,username,group,rankings,_id,position,query
ROUND-02-061_061_0_T-KKGQER,"The word ""worm"" has various meanings: biologically, it refers to segmented worm (annelids), round worm (nematodes), and flat worm (platyhelminthes), as well as small, soft bodied invertebrates.  segmented worms, are a large phylum, with over 22,000 extant species including ragworms, earthworms, and leeches. The species exist in and have adapted to various ecologies, some in marine environments as distinct as tidal zones and hydrothermal vents, others in fresh water, and yet others in moist terrestrial environments. round worms or eelworms constitute a diverse animal phylum inhabiting a broad range of environments. Most flat worms are free living, feeding on microorganisms, but there are many that are parasitic. flat worms are a phylum of relatively simple bilaterian, unsegmented, soft bodied invertebrates. Being acoelomates, and having no specialised circulatory and respiratory organs, they are restricted to having flattened shapes that allow oxygen and nutrients to pass through their bodies by diffusion.",2,61,KKGQER,061_0_T,"{u'061': {u'position': 1.0, u'score': 1.0}}",66a809893042c4582ad2be4f,1.0,worm
ROUND-02-061_061_0_A-8HAMF4,"A worm is any of various unrelated invertebrate animals that typically have soft, slender, elongated bodies. Worms usually lack appendages. Worms are members of several invertebrate phyla. The term is also loosely applied to centipedes and millipedes, to larval forms of other invertebrates, particularly those of certain insects, and to some vertebrates. These include the blindworm, a limbless, snakelike lizard. At one time all phyla of worm like animals were classed as Vermes, a term no longer in common use. The major groups of worms include various species of flatworm, annelid, ribbon worm, spiny-headed worm, and aschelminth. Worms typically have an elongated, tube like body, usually rather cylindrical, flattened, or leaf like in shape and often without appendages. They vary in size from less than 1 millimeter in certain nematodes to more than thirty meters in certain ribbon worms.",2,61,8HAMF4,061_0_A,"{u'061': {u'position': 3.0, u'score': 0.6162509}}",66a809893042c4582ad2be60,3.0,worm
ROUND-02-061_061_0_A-PHSFCK,"Worm.
The word worms has various meanings: biologically, it refers to segmented worms (annelids), roundworms (nematodes), and flatworms (platyhelminthes), as well as small, soft-bodied invertebrates; medically, it denotes parasitic worms like hookworms and pinworms; in computing, it describes self-replicating malicious software; idiomatically, it is used in phrases like ""opening a can of worms"" (creating a complicated situation) and ""worm one's way"" (acting sneakily); culturally, it can refer to the ""Worms"" video game series or the ""worm"" dance move; and geologically, it pertains to worm burrows or fossils found in sedimentary rocks.
The word worm has many different meanings as shown above, to see more check our full link here.
40000 Viewed this article.
",2,61,PHSFCK,061_0_A,"{u'061': {u'position': 6.0, u'score': 0.6154195}}",66a809893042c4582ad2be61,6.0,worm
ROUND-02-061_061_0_B-NN78TZ,"Worms are many different distantly related bilateral animals that typically have a long cylindrical tube-like body, no limbs, and usually no eyes.
Worms vary in size from microscopic to over 1 metre in length for marine polychaete worms (bristle worms) 6.7 metres for the African giant earthworm, Microchaetus rappi and 58 metres for the marine nemertean worm (bootlace worm), Lineus longissimus. Various types of worm occupy a small variety of parasitic niches, living inside the bodies of other animals. Free-living worm species do not live on land but instead live in marine or freshwater environments or underground by burrowing.
In biology, ""worm"" refers to an obsolete taxon, Vermes, used by Carolus Linnaeus and Jean-Baptiste Lamarck for all non-arthropod invertebrate animals, now seen to be paraphyletic. The name stems from the Old English word wyrm. Most animals called ""worms"" are invertebrates, but the term is also used for the amphibian caecilians.",2,61,NN78TZ,061_0_B,"{u'061': {u'position': 5.0, u'score': 0.62964976}}",66a809893042c4582ad2be62,5.0,worm
ROUND-02-061_061_0_T-JMEXAI,"Worms are a diverse group of bilateral animals typically characterized by long, cylindrical, tube-like bodies without limbs or eyes. They range in size from microscopic to over 1 meter (3.3 ft) for marine polychaete worms, 6.7 meters (22 ft) for the African giant earthworm, and 58 meters (190 ft) for the marine nemertean worm. Biologically, worms can be categorized into three main groups:

The first group is Segmented Worms (Annelids): Includes over 22,000 species like ragworms, earthworms, and leeches, found in marine, freshwater, and terrestrial environments.

The second group of worms is Roundworms (Nematodes): These worms inhabit a broad range of environments, with many free-living and others parasitic.

The third main group is Flatworms (Platyhelminthes): Simple, unsegmented, soft-bodied invertebrates, with many free-living species feeding on microorganisms and numerous parasitic species.

Worms play crucial roles in ecosystems, contributing to soil, decomposition, and serving as key food components.",2,61,JMEXAI,061_0_T,"{u'061': {u'position': 2.0, u'score': 0.937133998303}}",66a809893042c4582ad2be78,2.0,worm
ROUND-03-061_061_0_T-P8Y74G,"Worms are bilateral animals and extremely varied in size, from tiny worms that need a microscope to see up to incredibly long worms half the length of an Olympic swimming pool. They typically have a long cylindrical tube-like body, no limbs, and usually no eyes. Various types of worm occupy a small variety of parasitic niches, living inside the bodies of other animals. Free-living worm species do not live on land but instead live in marine or freshwater environments or underground by burrowing. Worms are divided into 3 groups: Platyhelminthes (including flatworms, tapeworms, and flukes), Nematoda (including threadworms, hookworms and other roundworms) and Annelida (consists of the segmented worms, with bodies divided into segments or rings)",3,61,P8Y74G,061_0_T,"{u'061': {u'position': 2.0, u'score': 0.555903162964}}",66b0b90d3042c46fa0d090b4,2.0,worm
ROUND-03-061_061_1_T-XQA8NS,"The word ""worms"" has various meanings: biologically, it refers to segmented worms (annelids), roundworms, and flatworms, as well as small, soft-bodied invertebrates; medically, it denotes parasitic worms like hookworms and pinworms; in computing, it describes self-replicating malicious software; idiomatically, it is used in phrases like ""opening a can of worms"" (creating a complicated situation) and ""worm one's way"" (acting sneakily); culturally, it can refer to the ""Worms"" video game series or the ""worm"" dance move; and geologically, it pertains to worm burrows or fossils found in sedimentary rocks. In german, ""earworm"" refers to the experience of having a song stuck in your brain. In the ""Dune"" universe, ""sandworms"" are giant carnivorous worm-like creatures that are sacred to the fremen, with some of them seeing this kind of worm as a god.",3,61,XQA8NS,061_1_T,"{u'061': {u'position': 3.0, u'score': 0.0}}",66b0b90d3042c46fa0d090b5,3.0,worm
ROUND-03-061_061_1_T-ALTS1G,"Worms typically have an elongated, tubelike body, usually rather cylindrical, flattened, or leaflike in shape and often without appendages. They vary in size from less than 1 mm in certain nematodes to more than 30m in certain ribbon worms (phylum Nemertea). Worms are universal in distribution, occurring in marine, freshwater, and terrestrial habitats. Some types of worms are parasitic, others are free-living. From a human perspective, worms are important as soil conditioners and as parasites of people, domestic animals and crops. Ecologically, worms form an important link in the food chain in virtually all ecosystems of the world. In computing, it describes self-replicating malicious software. Idiomatically, it is used in phrases like ""opening a can of worms"" (creating a complicated situation) and ""worm one's way"" (acting sneakily).",3,61,ALTS1G,061_1_T,"{u'061': {u'position': 4.0, u'score': 0.862565479206}}",66b0b90d3042c46fa0d090b6,4.0,worm
ROUND-03-061_061_1_T-IKOG4O,"Worms typically have an elongated, tubular body, usually cylindrical, flattened, or leaf shaped, and often lack appendages.Worms can be as small as 1 mm, like some nematodes, or grow to more than 30 meters, such as ribbon worms (phylum Nemertea). They inhabit marine, freshwater, and terrestrial environments. While some worms are free-living, others live as parasites. From a human standpoint, worms are significant as both soil conditioners and parasites affecting people, domestic animals, and crops. Ecologically, worms play a vital role in the food chain across nearly all ecosystems globally. In the realm of computing, ""worms"" denote self-replicating malicious software. Idiomatically, it is used in phrases like ""opening a can of worms"" (Creating a complex scenario) and ""worm one's way"" (behaving covertly).






.",3,61,IKOG4O,061_1_T,"{u'061': {u'position': 2.0, u'score': 0.953344335755}}",66b0b90d3042c46fa0d090b7,2.0,worm
ROUND-03-061_061_0_A-0S4RPX,"The word ""worms"" has various meanings: medically, it denotes parasitic worms like hookworms and pinworms; in computing, it describes self-replicating malicious software; idiomatically, it is used in phrases like ""opening a can of worms"" (creating a complicated situation) and ""worm one's way"" (acting sneakily); culturally, it can refer to the ""Worms"" video game series or the ""worm"" dance move; and geologically, it pertains to worm burrows or fossils found in sedimentary rocks; biologically, it refers to segmented worms (annelids), roundworms (nematodes), and flatworms (platyhelminthes), as well as small, soft-bodied invertebrates. And also many insects have picked up worm-related names, for example, tequila worm, silk worm, glow worm and inchworms are all actually insect larvae but they aren't actually worms.",3,61,0S4RPX,061_0_A,"{u'061': {u'position': 6.0, u'score': 0.6123586}}",66b0b90d3042c46fa0d090ed,6.0,worm
